Num,Hotel Name,Price,Rating,Comments Count,Address,Href
40,汉庭酒店(北京中关村学院桥地铁站店),¥573起,5.0,共434条点评,学院路31号6号楼,https://www.ly.com/hotel/hoteldetail?hotelId=90043448&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Acb5920b9-6064-4635-aa6e-0c4661e368fa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AB%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90043448%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=543
41,希岸·轻雅酒店(北京顺义地铁站店),¥219起,4.8,共1221条点评,仁和镇中山南街8号1幢3至5层(与便民街交汇处),https://www.ly.com/hotel/hoteldetail?hotelId=90572781&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Acb5920b9-6064-4635-aa6e-0c4661e368fa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AB%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90572781%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A2%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=219
42,如家酒店(北京水立方体育馆店),¥424起,4.5,共428条点评,南沙滩8号院,https://www.ly.com/hotel/hoteldetail?hotelId=90572781&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Acb5920b9-6064-4635-aa6e-0c4661e368fa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AB%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90572781%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A2%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=219
43,西柚青年旅宿(北京国展三元桥店),¥81起,4.8,共1258条点评,朝阳党校路静安庄一区5号楼,https://www.ly.com/hotel/hoteldetail?hotelId=90572781&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Acb5920b9-6064-4635-aa6e-0c4661e368fa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AB%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90572781%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A2%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=219
44,格林豪泰酒店(北京天坛光明桥肿瘤医院店),¥655起,4.7,共1676条点评,劲松7区725号,https://www.ly.com/hotel/hoteldetail?hotelId=90572781&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Acb5920b9-6064-4635-aa6e-0c4661e368fa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AB%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90572781%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A2%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=219
45,如家酒店(北京芍药居对外经贸大学店),¥603起,4.5,共726条点评,芍药居16号楼,https://www.ly.com/hotel/hoteldetail?hotelId=90572781&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Acb5920b9-6064-4635-aa6e-0c4661e368fa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AB%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90572781%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A2%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=219
46,锦江之星(北京苹果园店),¥257起,4.6,共279条点评,杨庄北区44号楼,https://www.ly.com/hotel/hoteldetail?hotelId=90572781&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Acb5920b9-6064-4635-aa6e-0c4661e368fa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AB%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90572781%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A2%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=219
47,7天连锁酒店(北京海淀上庄店),¥236起,4.6,共758条点评,上庄镇常乐路镇政府往北500米路西,https://www.ly.com/hotel/hoteldetail?hotelId=90572781&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Acb5920b9-6064-4635-aa6e-0c4661e368fa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AB%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90572781%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A2%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=219
48,汉庭酒店(北京石景山苹果园店),¥345起,4.9,共390条点评,"苹果园南路甲11号1幢3,4,5层",https://www.ly.com/hotel/hoteldetail?hotelId=90572781&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Acb5920b9-6064-4635-aa6e-0c4661e368fa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AB%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90572781%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A2%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=219
49,汉庭酒店(北京中关村四海桥店),¥435起,4.9,共451条点评,北四环西路89号院37楼,https://www.ly.com/hotel/hoteldetail?hotelId=90572781&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Acb5920b9-6064-4635-aa6e-0c4661e368fa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AB%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90572781%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A2%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=219
50,7天优品酒店(北京中关村人民大学苏州街地铁站店),¥513起,4.6,共1747条点评,苏州街49-2号,https://www.ly.com/hotel/hoteldetail?hotelId=90572781&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Acb5920b9-6064-4635-aa6e-0c4661e368fa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AB%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90572781%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A2%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=219
51,格林豪泰酒店(北京学清路学知园地铁站店),¥420起,4.9,共481条点评,逸成东苑9号商服楼1层,https://www.ly.com/hotel/hoteldetail?hotelId=90572781&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Acb5920b9-6064-4635-aa6e-0c4661e368fa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AB%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90572781%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A2%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=219
52,如家酒店(北京苹果园地铁站店),¥241起,4.7,共410条点评,阜石路300-1号,https://www.ly.com/hotel/hoteldetail?hotelId=90572781&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Acb5920b9-6064-4635-aa6e-0c4661e368fa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AB%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90572781%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A2%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=219
53,北岸·轻居酒店(北京中关村大钟寺广场店),¥596起,4.9,共1402条点评,中关村东路123号2号楼,https://www.ly.com/hotel/hoteldetail?hotelId=90572781&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Acb5920b9-6064-4635-aa6e-0c4661e368fa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AB%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90572781%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A2%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=219
54,汉庭酒店(北京新街口积水潭医院店),¥629起,4.9,共1185条点评,新街口南大街新太平胡同9号,https://www.ly.com/hotel/hoteldetail?hotelId=90572781&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Acb5920b9-6064-4635-aa6e-0c4661e368fa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AB%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90572781%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A2%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=219
55,全季酒店(北京首都机场T2航站楼店),¥659起,4.9,共585条点评,首都国际机场二号航站楼地下一层D101-104号,https://www.ly.com/hotel/hoteldetail?hotelId=90572781&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Acb5920b9-6064-4635-aa6e-0c4661e368fa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AB%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90572781%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A2%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=219
56,米家青年酒店(北京望京798艺术区店),¥97起,4.9,共173条点评,大山子北里35号楼1幢,https://www.ly.com/hotel/hoteldetail?hotelId=90572781&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Acb5920b9-6064-4635-aa6e-0c4661e368fa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AB%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90572781%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A2%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=219
57,汉庭酒店(北京北清路永丰科技园店),¥286起,4.8,共541条点评,永丰嘉园一区22号楼1-3层,https://www.ly.com/hotel/hoteldetail?hotelId=90572781&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Acb5920b9-6064-4635-aa6e-0c4661e368fa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AB%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90572781%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A2%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=219
58,格林豪泰智选酒店(北京建国门首都儿研所店),¥637起,4.8,共280条点评,雅宝路7号东楼,https://www.ly.com/hotel/hoteldetail?hotelId=90572781&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Acb5920b9-6064-4635-aa6e-0c4661e368fa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AB%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90572781%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A2%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=219
59,希岸轻雅酒店(北京中关村大钟寺地铁站店),¥652起,4.8,共1812条点评,皂君庙2号院1号楼,https://www.ly.com/hotel/hoteldetail?hotelId=90572781&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Acb5920b9-6064-4635-aa6e-0c4661e368fa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AB%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90572781%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A2%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=219
60,皓阳宾馆(北京前门天安门广场店),¥765起,4.7,共2587条点评,前门西大街正阳市场4号楼,https://www.ly.com/hotel/hoteldetail?hotelId=90572781&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Acb5920b9-6064-4635-aa6e-0c4661e368fa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AB%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90572781%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A2%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=219
61,汉庭酒店(北京石景山万达店),¥403起,4.9,共763条点评,鲁谷大街51号(与张仪村交叉口),https://www.ly.com/hotel/hoteldetail?hotelId=90182455&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Acb5920b9-6064-4635-aa6e-0c4661e368fa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AB%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90182455%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A3%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=403
62,科苑酒店(北京中关村地铁站店),¥462起,4.5,共174条点评,北四环西路18号,https://www.ly.com/hotel/hoteldetail?hotelId=90182455&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Acb5920b9-6064-4635-aa6e-0c4661e368fa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AB%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90182455%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A3%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=403
63,如家酒店(北京定慧桥五路居地铁站店),¥421起,4.5,共642条点评,田村路23号,https://www.ly.com/hotel/hoteldetail?hotelId=90182455&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Acb5920b9-6064-4635-aa6e-0c4661e368fa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AB%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90182455%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A3%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=403
64,金泰之家酒店(北京南站店),¥633起,4.9,共1615条点评,永外彭庄甲58号,https://www.ly.com/hotel/hoteldetail?hotelId=90182455&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Acb5920b9-6064-4635-aa6e-0c4661e368fa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AB%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90182455%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A3%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=403
65,汉庭酒店(北京石景山大悦城店),¥407起,4.9,共628条点评,杨庄路70号4号楼,https://www.ly.com/hotel/hoteldetail?hotelId=90182455&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Acb5920b9-6064-4635-aa6e-0c4661e368fa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AB%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90182455%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A3%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=403
66,汉庭酒店(北京五棵松永定路店),¥471起,4.9,共469条点评,金沟河路10号院1号综合楼1-2层,https://www.ly.com/hotel/hoteldetail?hotelId=90182455&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Acb5920b9-6064-4635-aa6e-0c4661e368fa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AB%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90182455%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A3%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=403
67,如家酒店(北京雍和宫和平里东街林业局店),¥385起,4.3,共331条点评,和平里东街交林夹道5号C座,https://www.ly.com/hotel/hoteldetail?hotelId=90182455&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Acb5920b9-6064-4635-aa6e-0c4661e368fa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AB%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90182455%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A3%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=403
68,汉庭酒店(北京华贸远洋中心店),¥551起,4.9,共645条点评,延静里中街3号院11号楼(红领巾桥南),https://www.ly.com/hotel/hoteldetail?hotelId=90182455&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Acb5920b9-6064-4635-aa6e-0c4661e368fa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AB%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90182455%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A3%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=403
69,7天连锁酒店(北京鸟巢国家会议中心店),¥423起,4.4,共1085条点评,小营路8号,https://www.ly.com/hotel/hoteldetail?hotelId=90182455&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Acb5920b9-6064-4635-aa6e-0c4661e368fa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AB%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90182455%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A3%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=403
70,汉庭酒店(北京五棵松北太平路店),¥490起,5.0,共438条点评,北太平路18号(复兴路40号院南门),https://www.ly.com/hotel/hoteldetail?hotelId=90182455&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Acb5920b9-6064-4635-aa6e-0c4661e368fa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AB%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90182455%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A3%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=403
71,汉庭酒店(北京朝阳站火车站店),¥527起,4.8,共1234条点评,石佛营东里甲1号3号楼,https://www.ly.com/hotel/hoteldetail?hotelId=90182455&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Acb5920b9-6064-4635-aa6e-0c4661e368fa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AB%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90182455%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A3%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=403
72,北京雅迷家时尚酒店(望京科技园店),¥245起,4.4,共151条点评,利泽中街与利泽中二路交汇望京花园130号楼,https://www.ly.com/hotel/hoteldetail?hotelId=90182455&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Acb5920b9-6064-4635-aa6e-0c4661e368fa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AB%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90182455%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A3%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=403
73,如家派柏·云酒店(北京知春路地铁站店),¥430起,4.4,共197条点评,罗庄西里5号楼,https://www.ly.com/hotel/hoteldetail?hotelId=90182455&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Acb5920b9-6064-4635-aa6e-0c4661e368fa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AB%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90182455%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A3%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=403
74,汉庭酒店(北京阜成门阜外医院店),¥693起,4.9,共722条点评,南礼士路3号海通大厦B座,https://www.ly.com/hotel/hoteldetail?hotelId=90182455&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Acb5920b9-6064-4635-aa6e-0c4661e368fa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AB%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90182455%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A3%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=403
75,海友良品酒店(北京中关村学院桥地铁站店),¥396起,4.9,共635条点评,北四环中路265号,https://www.ly.com/hotel/hoteldetail?hotelId=90182455&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Acb5920b9-6064-4635-aa6e-0c4661e368fa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AB%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90182455%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A3%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=403
76,格林豪泰酒店(北京天坛医院新发地地铁站店),¥456起,4.6,共109条点评,南四环中路马家楼119号,https://www.ly.com/hotel/hoteldetail?hotelId=90182455&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Acb5920b9-6064-4635-aa6e-0c4661e368fa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AB%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90182455%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A3%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=403
77,汉庭酒店(北京中关村店),¥512起,4.9,共687条点评,丹棱街16号海兴大厦B座,https://www.ly.com/hotel/hoteldetail?hotelId=90182455&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Acb5920b9-6064-4635-aa6e-0c4661e368fa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AB%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90182455%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A3%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=403
78,如家酒店(北京国展燕莎三元东桥店),¥421起,4.6,共230条点评,三源里街16号楼,https://www.ly.com/hotel/hoteldetail?hotelId=90182455&filterList=&inDate=2024-02-13&outDate=2024-02-16&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Acb5920b9-6064-4635-aa6e-0c4661e368fa%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Csmz%3AB%7C%2a%7Cbkt%3Ar3%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90182455%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A3%7C%2a%7Cpage_size%3A20%7C%2a%7C&prc=403
